element,date,n_points,n_standards,slope,sigma_slope,red_chi2,pooled_slope,pooled_sigma,homogeneity_red_chi2,recommend_single_factor
Si,2025-02-28,10,5,1.0280534280504623,0.013429447074715637,15.856050074415277,1.0144348009838386,0.001850271073553003,3.499363318588412,False
Si,2025-04-15,15,5,1.0186283450231524,0.010357294339272434,14.2324450990363,1.0144348009838386,0.001850271073553003,3.499363318588412,False
Si,2025-04-17,10,5,1.0098071724917241,0.012571209824107433,14.065933379556574,1.0144348009838386,0.001850271073553003,3.499363318588412,False
Si,2025-04-18,14,5,1.0097664160160713,0.009413376425465568,11.195817255915575,1.0144348009838386,0.001850271073553003,3.499363318588412,False
Si,2025-04-19,15,5,0.9956896118603976,0.010372404969992078,14.491370116590113,1.0144348009838386,0.001850271073553003,3.499363318588412,False
Si,2025-04-20,10,5,0.9994780306950065,0.013722875997523669,16.839433161911366,1.0144348009838386,0.001850271073553003,3.499363318588412,False
Si,2025-05-05,10,5,1.012096487881938,0.013278156218108818,15.641839771462493,1.0144348009838386,0.001850271073553003,3.499363318588412,False
Si,2025-05-06,15,5,1.0039712984587337,0.010345913721797332,14.307248507562063,1.0144348009838386,0.001850271073553003,3.499363318588412,False
Si,2025-05-07,10,5,1.002933579352952,0.012141333909212203,13.154741492732718,1.0144348009838386,0.001850271073553003,3.499363318588412,False
Si,2025-05-08,15,5,1.0014530689606909,0.009127407043104519,11.166102997071338,1.0144348009838386,0.001850271073553003,3.499363318588412,False
Si,2025-05-13,10,5,1.005481944683831,0.012198529247496022,13.24190262315673,1.0144348009838386,0.001850271073553003,3.499363318588412,False
Si,2025-05-16,15,5,1.0117675466970615,0.008865772412721636,10.496661300730832,1.0144348009838386,0.001850271073553003,3.499363318588412,False
Si,2025-05-19,15,5,1.0241674492751656,0.007576074206938654,7.590126399991192,1.0144348009838386,0.001850271073553003,3.499363318588412,False
Si,2025-05-20,15,5,1.03653980510208,0.004888141233854655,3.1413140270732356,1.0144348009838386,0.001850271073553003,3.499363318588412,False
Si,2025-05-21,15,5,1.0022449245193754,0.01177406400550996,18.53379217530919,1.0144348009838386,0.001850271073553003,3.499363318588412,False
Si,2025-05-22,15,5,1.0013501593812013,0.011661268419536453,18.23033883792184,1.0144348009838386,0.001850271073553003,3.499363318588412,False
Si,2025-05-26,15,5,0.997488806476157,0.011066338362001122,16.476975436873158,1.0144348009838386,0.001850271073553003,3.499363318588412,False
Si,2025-05-27,15,5,1.0020314159898516,0.010403570623421725,14.52803576264183,1.0144348009838386,0.001850271073553003,3.499363318588412,False
Si,2025-05-28,15,5,1.0086541463513217,0.010283715479502579,14.106784137148377,1.0144348009838386,0.001850271073553003,3.499363318588412,False
Si,2026-01-05,15,5,0.9968581486714055,0.010442409537243057,14.687196601056042,1.0144348009838386,0.001850271073553003,3.499363318588412,False
Si,2026-01-06,15,5,0.990591504506356,0.010269099839431426,14.236279953815842,1.0144348009838386,0.001850271073553003,3.499363318588412,False
Si,2026-01-07,15,5,0.9884256367061117,0.009927860701846978,13.344996391372774,1.0144348009838386,0.001850271073553003,3.499363318588412,False
Si,2026-01-08,10,5,0.9838850381478259,0.012065042331364982,13.164158318328312,1.0144348009838386,0.001850271073553003,3.499363318588412,False
Si,2026-01-09,15,5,0.9859911940957234,0.010128025205000047,13.916575925023142,1.0144348009838386,0.001850271073553003,3.499363318588412,False
Sr,2025-02-17,12,4,0.9862632612650953,0.007825601653906136,4.1541105062855435,0.9920713207018445,0.001359652631881912,0.5107104743054593,True
Sr,2025-02-18,12,4,0.9910719153043019,0.007671100456978406,3.9829418514883823,0.9920713207018445,0.001359652631881912,0.5107104743054593,True
Sr,2025-02-24,8,4,0.9877772440370143,0.009226633435605444,3.844896440203775,0.9920713207018445,0.001359652631881912,0.5107104743054593,True
Sr,2025-02-25,12,4,0.9856161296989947,0.006393395821404284,2.7774733348517926,0.9920713207018445,0.001359652631881912,0.5107104743054593,True
Sr,2025-02-26,12,4,0.9928891395630951,0.007144886284627473,3.446664243614825,0.9920713207018445,0.001359652631881912,0.5107104743054593,True
Sr,2025-02-27,12,4,0.9944209869755729,0.006334247743127601,2.7133824481190243,0.9920713207018445,0.001359652631881912,0.5107104743054593,True
Sr,2025-02-28,8,4,0.9908762249029103,0.008853173151020863,3.541503866241858,0.9920713207018445,0.001359652631881912,0.5107104743054593,True
Sr,2025-04-15,12,4,0.9960185054108273,0.007430612096526231,3.730239593779173,0.9920713207018445,0.001359652631881912,0.5107104743054593,True
Sr,2025-04-17,8,4,1.0083004208361805,0.01029803247647386,4.726632730496866,0.9920713207018445,0.001359652631881912,0.5107104743054593,True
Sr,2025-04-18,11,4,0.9970440401499766,0.007198241202655518,2.7521373745700566,0.9920713207018445,0.001359652631881912,0.5107104743054593,True
Sr,2025-04-19,12,4,0.9986350280124419,0.006901102981606228,3.2121070216526646,0.9920713207018445,0.001359652631881912,0.5107104743054593,True
Sr,2025-04-20,8,4,0.9969091884652574,0.010267261328138001,4.743999763666108,0.9920713207018445,0.001359652631881912,0.5107104743054593,True
Sr,2025-05-05,8,4,0.9909402617240547,0.008996037179437553,3.6545860390343163,0.9920713207018445,0.001359652631881912,0.5107104743054593,True
Sr,2025-05-06,12,4,0.9988335796222484,0.007096556552425975,3.391668588221411,0.9920713207018445,0.001359652631881912,0.5107104743054593,True
Sr,2025-05-07,8,4,0.9999041129879938,0.008558847848778727,3.2844300226482055,0.9920713207018445,0.001359652631881912,0.5107104743054593,True
Sr,2025-05-08,12,4,1.0009435322381175,0.007175669751149088,3.467215782143553,0.9920713207018445,0.001359652631881912,0.5107104743054593,True
Sr,2025-05-13,8,4,0.9949016658121091,0.008728393650345948,3.438698501490857,0.9920713207018445,0.001359652631881912,0.5107104743054593,True
Sr,2025-05-16,12,4,0.9929864498930543,0.007511695924457112,3.815562284369443,0.9920713207018445,0.001359652631881912,0.5107104743054593,True
Sr,2025-05-19,12,4,0.9917598367904137,0.007643834032581951,3.9458276092202436,0.9920713207018445,0.001359652631881912,0.5107104743054593,True
Sr,2025-05-20,12,4,0.9844552797628149,0.006261150279404054,2.6658903914183054,0.9920713207018445,0.001359652631881912,0.5107104743054593,True
Sr,2025-05-21,12,4,0.9894112174082029,0.007400420411273155,3.709374099010414,0.9920713207018445,0.001359652631881912,0.5107104743054593,True
Sr,2025-05-22,12,4,0.9878813570644127,0.006683993259356954,3.0319236826229043,0.9920713207018445,0.001359652631881912,0.5107104743054593,True
Sr,2025-05-26,12,4,0.9891602671294794,0.0072585992818472635,3.5650936153583683,0.9920713207018445,0.001359652631881912,0.5107104743054593,True
Sr,2025-05-27,12,4,0.9833132169567947,0.006219560693219053,2.6327259675120125,0.9920713207018445,0.001359652631881912,0.5107104743054593,True
Sr,2025-05-28,12,4,0.9908837392152717,0.008298697686114971,4.652173796669075,0.9920713207018445,0.001359652631881912,0.5107104743054593,True
Sr,2026-01-05,12,4,0.9879351973096855,0.0067409521294346745,3.0827283891640604,0.9920713207018445,0.001359652631881912,0.5107104743054593,True
Sr,2026-01-06,12,4,0.9900585371563824,0.007204936330433531,3.5193985011772777,0.9920713207018445,0.001359652631881912,0.5107104743054593,True
Sr,2026-01-07,12,4,0.9914905394999407,0.006603856911138803,2.951028774113892,0.9920713207018445,0.001359652631881912,0.5107104743054593,True
Sr,2026-01-08,8,4,0.9975175094601352,0.00837366809116072,3.1519655396155715,0.9920713207018445,0.001359652631881912,0.5107104743054593,True
Sr,2026-01-09,12,4,0.9925846045242084,0.007144600327755517,3.4506192830992943,0.9920713207018445,0.001359652631881912,0.5107104743054593,True
Th,2025-02-17,9,3,1.9725690166254974,0.13262008747153098,2.0522394005674234,2.007019146753318,0.020932080078469834,0.24500770971640223,True
Th,2025-02-18,9,3,2.0381081904530305,0.10305909800844795,1.2388042804540769,2.007019146753318,0.020932080078469834,0.24500770971640223,True
Th,2025-02-24,6,3,2.0129124396557936,0.12423010248458229,1.2003358515945046,2.007019146753318,0.020932080078469834,0.24500770971640223,True
Th,2025-02-25,9,3,2.0815507828116844,0.13168962225530167,2.0221015558250865,2.007019146753318,0.020932080078469834,0.24500770971640223,True
Th,2025-02-26,8,3,2.0127268737499686,0.15463948360980737,2.696596533532749,2.007019146753318,0.020932080078469834,0.24500770971640223,True
Th,2025-02-27,9,3,2.057699482439631,0.0925582959355716,0.9584371730976531,2.007019146753318,0.020932080078469834,0.24500770971640223,True
Th,2025-02-28,6,3,1.9539991725037418,0.15680296474969185,1.9107899427968686,2.007019146753318,0.020932080078469834,0.24500770971640223,True
Th,2025-04-15,9,3,2.02049668537975,0.12452759058633824,1.8101254460633491,2.007019146753318,0.020932080078469834,0.24500770971640223,True
Th,2025-04-17,5,3,1.966093721253873,0.13136853826330017,1.2770359060973167,2.007019146753318,0.020932080078469834,0.24500770971640223,True
Th,2025-04-18,9,3,1.9152152277709953,0.1012701162311749,1.197190890787563,2.007019146753318,0.020932080078469834,0.24500770971640223,True
Th,2025-04-19,9,3,2.0776031248299334,0.11362515736245735,1.5050620419463816,2.007019146753318,0.020932080078469834,0.24500770971640223,True
Th,2025-04-20,6,3,2.1520801311281956,0.17034394587707744,2.25638230805594,2.007019146753318,0.020932080078469834,0.24500770971640223,True
Th,2025-05-05,6,3,2.0576528278315527,0.11327759682177448,0.7302071938730342,2.007019146753318,0.020932080078469834,0.24500770971640223,True
Th,2025-05-06,8,3,1.96475659713668,0.10691994489786494,1.2920904775612028,2.007019146753318,0.020932080078469834,0.24500770971640223,True
Th,2025-05-07,6,3,2.0153777730830607,0.11333010155248492,0.41633539823443844,2.007019146753318,0.020932080078469834,0.24500770971640223,True
Th,2025-05-08,9,3,2.036214150518805,0.10718499113665834,1.3404443091864215,2.007019146753318,0.020932080078469834,0.24500770971640223,True
Th,2025-05-13,6,3,2.05778853793134,0.12600053932146843,1.235420562062548,2.007019146753318,0.020932080078469834,0.24500770971640223,True
Th,2025-05-16,9,3,1.9153430207900466,0.11326008092869078,1.4959155514239808,2.007019146753318,0.020932080078469834,0.24500770971640223,True
Th,2025-05-19,9,3,1.9655049758034293,0.09903006539132884,1.1489601868314898,2.007019146753318,0.020932080078469834,0.24500770971640223,True
Th,2025-05-20,9,3,1.9171244659437259,0.10430732841480767,1.2696354222549098,2.007019146753318,0.020932080078469834,0.24500770971640223,True
Th,2025-05-21,9,3,1.964091816124631,0.1129936804967089,1.4900064182058905,2.007019146753318,0.020932080078469834,0.24500770971640223,True
Th,2025-05-22,9,3,1.9462452570359117,0.1148920316450103,1.5403090547673763,2.007019146753318,0.020932080078469834,0.24500770971640223,True
Th,2025-05-26,9,3,2.066460419390767,0.11829215438132323,1.6314173254919309,2.007019146753318,0.020932080078469834,0.24500770971640223,True
Th,2025-05-27,9,3,1.9837481704791118,0.0925805817671713,0.913566371747891,2.007019146753318,0.020932080078469834,0.24500770971640223,True
Th,2025-05-28,9,3,2.1161589930782743,0.11709070097864326,1.5985126862995587,2.007019146753318,0.020932080078469834,0.24500770971640223,True
Th,2026-01-05,9,3,2.0496270581423137,0.11969560259394195,1.672296641601917,2.007019146753318,0.020932080078469834,0.24500770971640223,True
Th,2026-01-06,9,3,2.0398562072795765,0.09256382518584098,0.7410780299366331,2.007019146753318,0.020932080078469834,0.24500770971640223,True
Th,2026-01-07,9,3,1.9716624378750212,0.11488499342015973,1.541046756065036,2.007019146753318,0.020932080078469834,0.24500770971640223,True
Th,2026-01-08,6,3,1.9902012871238945,0.1132350570077478,0.4623721730239427,2.007019146753318,0.020932080078469834,0.24500770971640223,True
Th,2026-01-09,9,3,1.989575481599695,0.13219375187265917,2.0386588696511483,2.007019146753318,0.020932080078469834,0.24500770971640223,True
Ti,2025-02-17,9,3,0.9801638463017843,0.010249684318488933,0.33902555014715374,0.9855649333004715,0.0019562071627939235,0.4731233158779766,True
Ti,2025-02-18,9,3,0.9950771107836958,0.010219274339028491,0.7806406172230667,0.9855649333004715,0.0019562071627939235,0.4731233158779766,True
Ti,2025-02-24,6,3,0.9883614969391339,0.012538517949026455,0.3221037018565363,0.9855649333004715,0.0019562071627939235,0.4731233158779766,True
Ti,2025-02-25,9,3,0.9805550759974647,0.010225187791568089,0.3890324419375462,0.9855649333004715,0.0019562071627939235,0.4731233158779766,True
Ti,2025-02-26,9,3,0.9913714371876999,0.010260040090099627,0.35108595548930926,0.9855649333004715,0.0019562071627939235,0.4731233158779766,True
Ti,2025-02-27,9,3,0.9925220422109071,0.010212617340201435,0.7914973631000547,0.9855649333004715,0.0019562071627939235,0.4731233158779766,True
Ti,2025-02-28,6,3,0.9860779209551436,0.01249626306414168,0.47174079537406977,0.9855649333004715,0.0019562071627939235,0.4731233158779766,True
Ti,2025-04-15,9,3,0.9728947491441896,0.010217619417341969,0.33222162315093795,0.9855649333004715,0.0019562071627939235,0.4731233158779766,True
Ti,2025-04-17,6,3,0.9799745175021021,0.012526270067062738,0.5883944501971546,0.9855649333004715,0.0019562071627939235,0.4731233158779766,True
Ti,2025-04-18,9,3,0.9850966689855517,0.01020841049543562,0.29846137668555855,0.9855649333004715,0.0019562071627939235,0.4731233158779766,True
Ti,2025-04-19,9,3,0.9927291117581221,0.010204538524364015,0.3484294504766866,0.9855649333004715,0.0019562071627939235,0.4731233158779766,True
Ti,2025-04-20,6,3,0.98001524173047,0.012534873378574242,0.04804936769616745,0.9855649333004715,0.0019562071627939235,0.4731233158779766,True
Ti,2025-05-05,6,3,0.9958564119646507,0.012503162356550041,0.2551015144419563,0.9855649333004715,0.0019562071627939235,0.4731233158779766,True
Ti,2025-05-06,9,3,0.9748225052432201,0.010187534600592189,0.8768750568829244,0.9855649333004715,0.0019562071627939235,0.4731233158779766,True
Ti,2025-05-07,6,3,0.972986915385633,0.012448407627794792,0.5685364247307244,0.9855649333004715,0.0019562071627939235,0.4731233158779766,True
Ti,2025-05-08,9,3,0.9789890082351276,0.010157686058624838,0.625449997199244,0.9855649333004715,0.0019562071627939235,0.4731233158779766,True
Ti,2025-05-13,6,3,0.9864892387216103,0.012555221768612968,0.06024386761180245,0.9855649333004715,0.0019562071627939235,0.4731233158779766,True
Ti,2025-05-16,9,3,0.98233081805032,0.010210499559253626,0.554236026213362,0.9855649333004715,0.0019562071627939235,0.4731233158779766,True
Ti,2025-05-19,9,3,0.975581622659685,0.010195475074651284,0.2411834891915179,0.9855649333004715,0.0019562071627939235,0.4731233158779766,True
Ti,2025-05-20,9,3,0.9999337647312171,0.010235124716126118,0.44509865442857355,0.9855649333004715,0.0019562071627939235,0.4731233158779766,True
Ti,2025-05-21,9,3,0.9908518370057396,0.010238593673874589,0.28286889603227056,0.9855649333004715,0.0019562071627939235,0.4731233158779766,True
Ti,2025-05-22,9,3,0.9766440976605855,0.010148181054209419,0.38883043805081813,0.9855649333004715,0.0019562071627939235,0.4731233158779766,True
Ti,2025-05-26,9,3,0.9892930798870012,0.010178221366454515,0.24616549862149967,0.9855649333004715,0.0019562071627939235,0.4731233158779766,True
Ti,2025-05-27,9,3,0.9869414026743641,0.010172380807805846,0.22539920532903077,0.9855649333004715,0.0019562071627939235,0.4731233158779766,True
Ti,2025-05-28,9,3,0.9880047407859386,0.010237588298331499,0.2964993597907179,0.9855649333004715,0.0019562071627939235,0.4731233158779766,True
Ti,2026-01-05,9,3,0.9970310664903359,0.010273913626479465,0.8644161923595204,0.9855649333004715,0.0019562071627939235,0.4731233158779766,True
Ti,2026-01-06,9,3,0.9819601403318453,0.01047588466728032,1.0494733342301665,0.9855649333004715,0.0019562071627939235,0.4731233158779766,True
Ti,2026-01-07,9,3,0.985278662133428,0.01027429146844447,0.3298657596477029,0.9855649333004715,0.0019562071627939235,0.4731233158779766,True
Ti,2026-01-08,6,3,0.9869642573339836,0.012553995687470173,0.2124602307112257,0.9855649333004715,0.0019562071627939235,0.4731233158779766,True
Ti,2026-01-09,9,3,0.9899426462715032,0.01025863499383012,0.12042105419538623,0.9855649333004715,0.0019562071627939235,0.4731233158779766,True
U,2025-02-17,9,3,1.231450343474518,0.045338276958550014,1.595647352887645,1.1833858720011619,0.009390802066957905,0.38611511853058933,True
U,2025-02-18,9,3,1.1701401243874756,0.05607783140192444,2.4742700414851484,1.1833858720011619,0.009390802066957905,0.38611511853058933,True
U,2025-02-24,6,3,1.17591044159761,0.08359893793960207,3.647889947959422,1.1833858720011619,0.009390802066957905,0.38611511853058933,True
U,2025-02-25,9,3,1.1454815340249804,0.0542232969514434,2.320228933665679,1.1833858720011619,0.009390802066957905,0.38611511853058933,True
U,2025-02-26,9,3,1.15720572234314,0.04940372554259644,1.9221333909285765,1.1833858720011619,0.009390802066957905,0.38611511853058933,True
U,2025-02-27,9,3,1.1386325621041933,0.044452782421781016,1.5628060960216423,1.1833858720011619,0.009390802066957905,0.38611511853058933,True
U,2025-02-28,6,3,1.2198584379820143,0.04389476082908675,0.5452842833931848,1.1833858720011619,0.009390802066957905,0.38611511853058933,True
U,2025-04-15,9,3,1.1770539585098705,0.06233136094972258,3.046240229481481,1.1833858720011619,0.009390802066957905,0.38611511853058933,True
U,2025-04-17,6,3,1.221364195206638,0.04380482484174967,0.9537631513382813,1.1833858720011619,0.009390802066957905,0.38611511853058933,True
U,2025-04-18,9,3,1.2286649943484382,0.05074792758527875,1.99204602749616,1.1833858720011619,0.009390802066957905,0.38611511853058933,True
U,2025-04-19,9,3,1.197231593064316,0.05767385256231858,2.6026777502546503,1.1833858720011619,0.009390802066957905,0.38611511853058933,True
U,2025-04-20,6,3,1.1720736130445697,0.04569505450199087,1.0946847056252857,1.1833858720011619,0.009390802066957905,0.38611511853058933,True
U,2025-05-05,6,3,1.1337872715982913,0.07499309208314175,2.9590431250342126,1.1833858720011619,0.009390802066957905,0.38611511853058933,True
U,2025-05-06,9,3,1.163527438013835,0.048176076277748545,1.8319222988731196,1.1833858720011619,0.009390802066957905,0.38611511853058933,True
U,2025-05-07,6,3,1.2172719742735976,0.051973397101288774,1.4001801080751228,1.1833858720011619,0.009390802066957905,0.38611511853058933,True
U,2025-05-08,9,3,1.175397110228958,0.050593578290754004,2.0158713569009583,1.1833858720011619,0.009390802066957905,0.38611511853058933,True
U,2025-05-13,6,3,1.2126078689392101,0.047493659574967644,1.17278145168215,1.1833858720011619,0.009390802066957905,0.38611511853058933,True
U,2025-05-16,9,3,1.2149629414546472,0.05884373634697317,2.6898420699909042,1.1833858720011619,0.009390802066957905,0.38611511853058933,True
U,2025-05-19,9,3,1.184330669115217,0.05336176994732586,2.229999096585598,1.1833858720011619,0.009390802066957905,0.38611511853058933,True
U,2025-05-20,9,3,1.156669600823994,0.049144055428154615,1.9007102333521169,1.1833858720011619,0.009390802066957905,0.38611511853058933,True
U,2025-05-21,9,3,1.1502809634152231,0.06803388704506913,3.633574607197098,1.1833858720011619,0.009390802066957905,0.38611511853058933,True
U,2025-05-22,9,3,1.2043437598190572,0.04332345318754706,1.4652887122090992,1.1833858720011619,0.009390802066957905,0.38611511853058933,True
U,2025-05-26,9,3,1.1684860790179321,0.04517875133899041,1.6028412227328903,1.1833858720011619,0.009390802066957905,0.38611511853058933,True
U,2025-05-27,9,3,1.142395533551857,0.050291524404407775,1.9998681379998497,1.1833858720011619,0.009390802066957905,0.38611511853058933,True
U,2025-05-28,9,3,1.192135879654187,0.04415146306620032,1.5239643659513957,1.1833858720011619,0.009390802066957905,0.38611511853058933,True
U,2026-01-05,9,3,1.1546907228660923,0.04906838931722446,1.9010261279869143,1.1833858720011619,0.009390802066957905,0.38611511853058933,True
U,2026-01-06,9,3,1.1947188385281844,0.045691754385236254,1.6277242945368382,1.1833858720011619,0.009390802066957905,0.38611511853058933,True
U,2026-01-07,9,3,1.1610380834378224,0.06333769560126046,3.1505655259128584,1.1833858720011619,0.009390802066957905,0.38611511853058933,True
U,2026-01-08,6,3,1.0941507228782579,0.0749483271763837,2.9815907624208107,1.1833858720011619,0.009390802066957905,0.38611511853058933,True
U,2026-01-09,9,3,1.2260835511872146,0.054635058123397987,2.312391928469526,1.1833858720011619,0.009390802066957905,0.38611511853058933,True
V,2025-02-17,9,3,0.8678029592206422,0.04481616679734154,0.28943739609217556,0.8741415606222256,0.008583568084165528,0.24927816804405378,True
V,2025-02-18,9,3,0.8201374224977616,0.044869930557000524,0.5320331488833746,0.8741415606222256,0.008583568084165528,0.24927816804405378,True
V,2025-02-24,6,3,0.8704640786932522,0.05496349840743365,0.3229028000825812,0.8741415606222256,0.008583568084165528,0.24927816804405378,True
V,2025-02-25,9,3,0.8789020761492379,0.04491452535510225,0.5420516136252616,0.8741415606222256,0.008583568084165528,0.24927816804405378,True
V,2025-02-26,9,3,0.8546579599810556,0.044814325212103615,0.2972020304001338,0.8741415606222256,0.008583568084165528,0.24927816804405378,True
V,2025-02-27,9,3,0.8949470215203184,0.04491954174467737,0.327458840219198,0.8741415606222256,0.008583568084165528,0.24927816804405378,True
V,2025-02-28,6,3,0.8951884170631217,0.05513409771317241,0.5167695115857148,0.8741415606222256,0.008583568084165528,0.24927816804405378,True
V,2025-04-15,9,3,0.8646337256075661,0.044879333489589265,0.6436733917619163,0.8741415606222256,0.008583568084165528,0.24927816804405378,True
V,2025-04-17,6,3,0.877699540041903,0.054942580754498066,0.271052546848415,0.8741415606222256,0.008583568084165528,0.24927816804405378,True
V,2025-04-18,9,3,0.8895265491740868,0.04497385409721136,0.3764221328892998,0.8741415606222256,0.008583568084165528,0.24927816804405378,True
V,2025-04-19,9,3,0.8393754675581561,0.04474719973345169,0.2763286614281411,0.8741415606222256,0.008583568084165528,0.24927816804405378,True
V,2025-04-20,6,3,0.8573090766756857,0.05480673611901039,0.10396867480601335,0.8741415606222256,0.008583568084165528,0.24927816804405378,True
V,2025-05-05,6,3,0.8627552662657045,0.054861624972304325,0.12476670173337676,0.8741415606222256,0.008583568084165528,0.24927816804405378,True
V,2025-05-06,9,3,0.8832702998631652,0.04493695079027583,0.3942867064873044,0.8741415606222256,0.008583568084165528,0.24927816804405378,True
V,2025-05-07,6,3,0.9036631657805734,0.0550413346135094,0.2842794413513839,0.8741415606222256,0.008583568084165528,0.24927816804405378,True
V,2025-05-08,9,3,0.9171607347042857,0.04486886839833062,0.3177763467434066,0.8741415606222256,0.008583568084165528,0.24927816804405378,True
V,2025-05-13,6,3,0.8615062923389867,0.054940304725733725,0.1590171327382446,0.8741415606222256,0.008583568084165528,0.24927816804405378,True
V,2025-05-16,9,3,0.8383506202871275,0.044841543081377576,0.5354982421486484,0.8741415606222256,0.008583568084165528,0.24927816804405378,True
V,2025-05-19,9,3,0.8938432585053354,0.044925841879268576,0.3427733103078319,0.8741415606222256,0.008583568084165528,0.24927816804405378,True
V,2025-05-20,9,3,0.8803432589306484,0.044721353817931735,0.4154911404807524,0.8741415606222256,0.008583568084165528,0.24927816804405378,True
V,2025-05-21,9,3,0.8876543887176945,0.044901787999761876,0.855142298104574,0.8741415606222256,0.008583568084165528,0.24927816804405378,True
V,2025-05-22,9,3,0.8725674808473112,0.044880981510537606,0.8068015652871865,0.8741415606222256,0.008583568084165528,0.24927816804405378,True
V,2025-05-26,9,3,0.8679041148894361,0.044334795704556486,0.6514634739210726,0.8741415606222256,0.008583568084165528,0.24927816804405378,True
V,2025-05-27,9,3,0.8555710315430747,0.04536226738550145,1.0329498319509482,0.8741415606222256,0.008583568084165528,0.24927816804405378,True
V,2025-05-28,9,3,0.8671270841239761,0.044923410122444524,0.3592696470505723,0.8741415606222256,0.008583568084165528,0.24927816804405378,True
V,2026-01-05,9,3,0.8855484481512826,0.045205926049602864,0.8290009097096608,0.8741415606222256,0.008583568084165528,0.24927816804405378,True
V,2026-01-06,9,3,0.8737375635369127,0.044872998788915236,0.2917217929763086,0.8741415606222256,0.008583568084165528,0.24927816804405378,True
V,2026-01-07,9,3,0.8551351420907988,0.04481806340166446,0.3412766605569569,0.8741415606222256,0.008583568084165528,0.24927816804405378,True
V,2026-01-08,6,3,0.9392959819846065,0.05513374838361901,0.44952779274674504,0.8741415606222256,0.008583568084165528,0.24927816804405378,True
V,2026-01-09,9,3,0.8938774012725408,0.04469762856974624,0.45340216088994023,0.8741415606222256,0.008583568084165528,0.24927816804405378,True
Y,2025-02-17,12,4,0.9060089801237916,0.02398813071263332,5.023631313585282,0.8910583441733535,0.005090406527684977,0.10744287489296986,True
Y,2025-02-18,12,4,0.8881949805301022,0.025695803898141207,5.769073565521837,0.8910583441733535,0.005090406527684977,0.10744287489296986,True
Y,2025-02-24,8,4,0.9064534597251126,0.03491594441129879,7.085534411702731,0.8910583441733535,0.005090406527684977,0.10744287489296986,True
Y,2025-02-25,12,4,0.9012993249353894,0.027880370357075683,6.767136979610012,0.8910583441733535,0.005090406527684977,0.10744287489296986,True
Y,2025-02-26,12,4,0.8730920693571604,0.025870429684375737,5.856624199392388,0.8910583441733535,0.005090406527684977,0.10744287489296986,True
Y,2025-02-27,12,4,0.8961051076156068,0.030064396651414714,7.899199658971626,0.8910583441733535,0.005090406527684977,0.10744287489296986,True
Y,2025-02-28,8,4,0.8767370643001017,0.03378987737350783,6.65391016609834,0.8910583441733535,0.005090406527684977,0.10744287489296986,True
Y,2025-04-15,12,4,0.8973697800092177,0.026266702003190527,6.018851980499582,0.8910583441733535,0.005090406527684977,0.10744287489296986,True
Y,2025-04-17,8,4,0.9013446774852398,0.03709655003595691,8.00941011870681,0.8910583441733535,0.005090406527684977,0.10744287489296986,True
Y,2025-04-18,12,4,0.895241244349984,0.025468032915322264,5.660481774963597,0.8910583441733535,0.005090406527684977,0.10744287489296986,True
Y,2025-04-19,12,4,0.8886911425189563,0.024167257861524013,5.105221571326183,0.8910583441733535,0.005090406527684977,0.10744287489296986,True
Y,2025-04-20,8,4,0.8833845344651409,0.03309049367023414,6.357742684333502,0.8910583441733535,0.005090406527684977,0.10744287489296986,True
Y,2025-05-05,8,4,0.8878609098569092,0.02666167982319207,4.1356106812085125,0.8910583441733535,0.005090406527684977,0.10744287489296986,True
Y,2025-05-06,12,4,0.8778442602200893,0.031111315734114176,8.464872735690976,0.8910583441733535,0.005090406527684977,0.10744287489296986,True
Y,2025-05-07,8,4,0.8911214714075524,0.03945915317449799,9.086597041858996,0.8910583441733535,0.005090406527684977,0.10744287489296986,True
Y,2025-05-08,12,4,0.8961560857991796,0.024993944303271388,5.447948138217827,0.8910583441733535,0.005090406527684977,0.10744287489296986,True
Y,2025-05-13,8,4,0.8842442105504448,0.03636342621059128,7.682101304263057,0.8910583441733535,0.005090406527684977,0.10744287489296986,True
Y,2025-05-16,12,4,0.8932424651414226,0.02643448604301935,6.095083635403123,0.8910583441733535,0.005090406527684977,0.10744287489296986,True
Y,2025-05-19,12,4,0.8893911385339232,0.0298272181947067,7.773316769826582,0.8910583441733535,0.005090406527684977,0.10744287489296986,True
Y,2025-05-20,12,4,0.8923559007908584,0.02052453810406214,3.6720661454977988,0.8910583441733535,0.005090406527684977,0.10744287489296986,True
Y,2025-05-21,12,4,0.9069783107915119,0.028013323989995204,6.836003407045376,0.8910583441733535,0.005090406527684977,0.10744287489296986,True
Y,2025-05-22,12,4,0.8934766461018931,0.02880296111925507,7.241016098530337,0.8910583441733535,0.005090406527684977,0.10744287489296986,True
Y,2025-05-26,12,4,0.8920465543797553,0.027436528303581627,6.595253696309464,0.8910583441733535,0.005090406527684977,0.10744287489296986,True
Y,2025-05-27,12,4,0.8750434083359555,0.02475114342525814,5.361619995168666,0.8910583441733535,0.005090406527684977,0.10744287489296986,True
Y,2025-05-28,12,4,0.877753216977179,0.025826993669122604,5.8471499056808875,0.8910583441733535,0.005090406527684977,0.10744287489296986,True
Y,2026-01-05,12,4,0.8993061876150832,0.026106121061761554,5.946430059031051,0.8910583441733535,0.005090406527684977,0.10744287489296986,True
Y,2026-01-06,12,4,0.8894203662450406,0.027610366095061636,6.6628670813670565,0.8910583441733535,0.005090406527684977,0.10744287489296986,True
