element,date,block,n_blocks_fitted,n_points,n_standards,slope,sigma_slope,red_chi2,within_session_red_chi2,within_session_consistent
Ti,2025-05-16,2,3,3,3,0.9914325239532934,0.01767656916188714,0.6320055274547164,0.25182559680004446,True
Ti,2025-05-16,3,3,3,3,0.9736665200367612,0.01778033406369576,0.5308760638787025,0.25182559680004446,True
Ti,2025-05-19,1,3,3,3,0.9808599334221824,0.01769052420585636,0.36963456813220813,0.3683635887692489,True
Ti,2025-05-19,2,3,3,3,0.9632796232835327,0.01760950167896653,0.1964865468535907,0.3683635887692489,True
Ti,2025-05-19,3,3,3,3,0.9826449950878491,0.017676945602764938,0.03065057294213867,0.3683635887692489,True
Ti,2025-05-20,1,3,3,3,0.9876542060845058,0.01795469197711304,1.0296668258264738,0.49310664493045164,True
Ti,2025-05-20,2,3,3,3,1.0127494118925886,0.017808379156911757,0.06400880463723746,0.49310664493045164,True
Ti,2025-05-20,3,3,3,3,0.9994785819689421,0.01768068649338181,0.18657523302809004,0.49310664493045164,True
Ti,2025-05-21,1,3,3,3,0.9930608246359247,0.017767582985646464,0.08159015443018643,0.04191670977287558,True
Ti,2025-05-21,2,3,3,3,0.9928241609116504,0.01768550526223073,0.9445754407223422,0.04191670977287558,True
Ti,2025-05-21,3,3,3,3,0.9866540905909869,0.01774836330422385,0.06340925033753332,0.04191670977287558,True
Ti,2025-05-22,1,3,3,3,0.9699634801858181,0.017607820415063462,0.27677075654696215,0.2027461261554242,True
Ti,2025-05-22,2,3,3,3,0.9745587676112081,0.017511008220922563,0.3827049149795796,0.2027461261554242,True
Ti,2025-05-22,3,3,3,3,0.9854035629715766,0.017612226831629753,0.6929963298697366,0.2027461261554242,True
Ti,2025-05-26,1,3,3,3,0.9941314473170708,0.017597754627020356,0.4570735295437139,0.10414361628880156,True
Ti,2025-05-26,2,3,3,3,0.9906868480716018,0.017647823010440548,0.37571458652458556,0.10414361628880156,True
Ti,2025-05-26,3,3,3,3,0.9830191086768963,0.01764294798839518,0.047766509892979314,0.10414361628880156,True
Ti,2025-05-27,1,3,3,3,0.9792435565463139,0.017536969320501656,0.6214190068043949,0.1504587409626044,True
Ti,2025-05-27,2,3,3,3,0.9921488202892915,0.017639992706542824,0.1069585426686362,0.1504587409626044,True
Ti,2025-05-27,3,3,3,3,0.989509601381423,0.017682189433535056,0.02284511510282093,0.1504587409626044,True
Ti,2025-05-28,1,3,3,3,1.0020400257599904,0.01772922062070729,0.07442917796721328,1.051300493111782,True
Ti,2025-05-28,2,3,3,3,0.9675007943694772,0.017682135090276253,0.057189208529379656,1.051300493111782,True
Ti,2025-05-28,3,3,3,3,0.9944496932919039,0.017787048187258778,0.004605525435281591,1.051300493111782,True
Ti,2026-01-05,1,3,3,3,1.0030957598018675,0.017882657809873678,0.2973134302040509,0.07883430445597546,True
Ti,2026-01-05,2,3,3,3,0.9910449325493067,0.025580098189661633,2.0715499763038734,0.07883430445597546,True
Ti,2026-01-05,3,3,3,3,0.9970076997587762,0.017730307358017595,0.9745693452972933,0.07883430445597546,True
Ti,2026-01-06,1,3,3,3,0.9753324364701049,0.017720555873415172,0.41502064847320375,0.2524700199461496,True
Ti,2026-01-06,2,3,3,3,0.9779758588482276,0.031870277599560334,3.262202872969092,0.2524700199461496,True
Ti,2026-01-06,3,3,3,3,0.9926200984162806,0.01777150588970201,0.2450847737272901,0.2524700199461496,True
Ti,2026-01-07,1,3,3,3,0.9805319651147323,0.017784390029189925,0.46834767755754075,0.2490084762523545,True
Ti,2026-01-07,2,3,3,3,0.9955450032187069,0.01783661652658321,0.5398421482792061,0.2490084762523545,True
Ti,2026-01-07,3,3,3,3,0.9797889849866664,0.017764794834571145,0.062040310657670864,0.2490084762523545,True
Ti,2026-01-08,1,2,3,3,0.9868891536071839,0.017786347694114826,0.2840108014237359,3.552937267163767e-05,True
Ti,2026-01-08,2,2,3,3,0.9870388145578355,0.01772188129465845,0.2471220107007372,3.552937267163767e-05,True
Ti,2026-01-09,1,3,3,3,0.986680709747122,0.01775960985771438,0.18282696373136384,0.02539582547398584,True
Ti,2026-01-09,2,3,3,3,0.9913929932311383,0.017759492480190497,0.2252459233045584,0.02539582547398584,True
Ti,2026-01-09,3,3,3,3,0.9917553839894027,0.01778642076632629,0.048222758341747315,0.02539582547398584,True
U,2025-02-17,1,3,3,3,1.2321822169411305,0.10875298103180377,3.045766408037302,0.046603795596544886,True
U,2025-02-17,2,3,3,3,1.2480115256130808,0.06223280712948747,0.9905338974805746,0.046603795596544886,True
U,2025-02-17,3,3,3,3,1.2141242807805257,0.0933788640222103,2.271724064735774,0.046603795596544886,True
U,2025-02-18,1,3,3,3,1.124049260583295,0.07607131683904846,1.5408946521486726,0.17900926602697909,True
U,2025-02-18,2,3,3,3,1.2077141515858982,0.1430552715992177,5.284445870486329,0.17900926602697909,True
U,2025-02-18,3,3,3,3,1.1787893310353708,0.09953457912481657,2.598003814725211,0.17900926602697909,True
U,2025-02-24,1,2,3,3,1.174646682188487,0.17026075971479576,7.544303914954348,0.0001813219078789475,True
U,2025-02-24,2,2,3,3,1.177166105095245,0.07757596072351959,1.5750068135296824,0.0001813219078789475,True
U,2025-02-25,1,3,3,3,1.1759143615311645,0.07478243774259473,1.4600944206451174,0.1653499941510497,True
U,2025-02-25,2,3,3,3,1.1612699850681294,0.12487236626200444,4.070075989144795,0.1653499941510497,True
U,2025-02-25,3,3,3,3,1.0992553483721221,0.11141350789506305,3.313869443378859,0.1653499941510497,True
U,2025-02-26,1,3,3,3,1.0974204618285837,0.08328184104529952,1.8487103277408496,0.3389948465648269,True
U,2025-02-26,2,3,3,3,1.1861418851414673,0.09322889365303239,2.261857937552258,0.3389948465648269,True
U,2025-02-26,3,3,3,3,1.1877318605907914,0.10501063254243634,2.875564058955137,0.3389948465648269,True
U,2025-02-27,1,3,3,3,1.177166105095245,0.07757596072351959,1.5750068135296824,0.45843307523988797,True
U,2025-02-27,2,3,3,3,1.0859835918129117,0.06122493927531611,0.7649598238310877,0.45843307523988797,True
U,2025-02-27,3,3,3,3,1.152317100422585,0.11255010438507014,3.324978494570627,0.45843307523988797,True
U,2025-02-28,1,2,3,3,1.202452790315632,0.0619226477769778,0.5318370725612451,0.15699037716095937,True
U,2025-02-28,2,2,3,3,1.237237297113383,0.06223200030588066,0.7528752373753725,0.15699037716095937,True
U,2025-04-15,1,3,3,3,1.2494316823001315,0.08758832386352447,1.9854814049404457,0.42966674261332466,True
U,2025-04-15,2,3,3,3,1.1632930294909858,0.14102039899468521,5.1987344478738216,0.42966674261332466,True
U,2025-04-15,3,3,3,3,1.1168755680534936,0.1201750799803507,3.8151521471111973,0.42966674261332466,True
U,2025-04-17,1,2,3,3,1.1947329417703165,0.06781104349288926,1.2089607479639646,0.3350868145774516,True
U,2025-04-17,2,2,3,3,1.2480115256130808,0.06223280712948747,0.9905338974805746,0.3350868145774516,True
U,2025-04-18,1,3,3,3,1.2216313919083146,0.08499307081387185,1.8670797653521312,0.004236746830216017,True
U,2025-04-18,2,3,3,3,1.2321822169411305,0.10875298103180377,3.045766408037302,0.004236746830216017,True
U,2025-04-18,3,3,3,3,1.2321822169411305,0.10875298103180377,3.045766408037302,0.004236746830216017,True
U,2025-04-19,1,3,3,3,1.2077141515858982,0.1430552715992177,5.284445870486329,0.05534190235741632,True
U,2025-04-19,2,3,3,3,1.169909528028695,0.10128831147800138,2.705165321002114,0.05534190235741632,True
U,2025-04-19,3,3,3,3,1.2141242807805257,0.0933788640222103,2.271724064735774,0.05534190235741632,True
U,2025-04-20,1,2,3,3,1.1759143615311645,0.07478243774259473,1.4600944206451174,0.00562700004191646,True
U,2025-04-20,2,2,3,3,1.1682539276892232,0.06954335591762104,1.272771789200378,0.00562700004191646,True
U,2025-05-05,1,2,3,3,1.1240276037817674,0.12964571868607383,4.408221168168542,0.013420404217370858,True
U,2025-05-05,2,2,3,3,1.1434266505192103,0.1059863028450871,2.964635682956481,0.013420404217370858,True
U,2025-05-06,1,3,3,3,1.159403668531079,0.07156962988993058,1.3553650769376548,0.0459954961611224,True
U,2025-05-06,2,3,3,3,1.1434266505192103,0.1059863028450871,2.964635682956481,0.0459954961611224,True
U,2025-05-06,3,3,3,3,1.1877318605907914,0.10501063254243634,2.875564058955137,0.0459954961611224,True
U,2025-05-07,1,2,3,3,1.2480115256130808,0.06223280712948747,0.9905338974805746,0.30465498157396936,True
U,2025-05-07,2,2,3,3,1.1861418851414673,0.09322889365303239,2.261857937552258,0.30465498157396936,True
U,2025-05-08,1,3,3,3,1.1417091763430907,0.0855061440057076,1.926088813283685,0.20474160648920683,True
U,2025-05-08,2,3,3,3,1.2231200270112936,0.09758192991583764,2.466618611202589,0.20474160648920683,True
U,2025-05-08,3,3,3,3,1.1610907974292373,0.10982092172081107,3.197258140486035,0.20474160648920683,True
U,2025-05-13,1,2,3,3,1.2036346291714957,0.06318554648539762,1.043824911816104,0.02887630816324488,True
U,2025-05-13,2,2,3,3,1.2216313919083146,0.08499307081387185,1.8670797653521312,0.02887630816324488,True
U,2025-05-16,1,3,3,3,1.1632930294909858,0.14102039899468521,5.1987344478738216,0.1242341612417425,True
U,2025-05-16,2,3,3,3,1.2379202307605852,0.062135081932092794,0.3521652366266543,0.1242341612417425,True
U,2025-05-16,3,3,3,3,1.243117906069424,0.13526203506858833,4.692499745070551,0.1242341612417425,True
U,2025-05-19,1,3,3,3,1.1787893310353708,0.09953457912481657,2.598003814725211,0.0372186139952657,True
U,2025-05-19,2,3,3,3,1.1702870174533626,0.14154521224776212,5.19971473456981,0.0372186139952657,True
U,2025-05-19,3,3,3,3,1.2036346291714957,0.06318554648539762,1.043824911816104,0.0372186139952657,True
U,2025-05-20,1,3,3,3,1.1493103770961768,0.10673605117185415,2.977838143212222,0.08961080784995205,True
U,2025-05-20,2,3,3,3,1.1877318605907914,0.10501063254243634,2.875564058955137,0.08961080784995205,True
U,2025-05-20,3,3,3,3,1.1328492365234268,0.0762744987316117,1.5409572755680518,0.08961080784995205,True
U,2025-05-21,1,3,3,3,1.1062293416083178,0.09347782445147915,2.3168436994730524,0.10841216285715226,True
U,2025-05-21,2,3,3,3,1.1722809990032799,0.15088640620514698,5.9180721024234995,0.10841216285715226,True
U,2025-05-21,3,3,3,3,1.1722809990032799,0.15088640620514698,5.9180721024234995,0.10841216285715226,True
U,2025-05-22,1,3,3,3,1.2141242807805257,0.0933788640222103,2.271724064735774,0.030952470400747327,True
U,2025-05-22,2,3,3,3,1.1861418851414673,0.09322889365303239,2.261857937552258,0.030952470400747327,True
U,2025-05-22,3,3,3,3,1.212600202504228,0.06970884775717552,1.2632709251908574,0.030952470400747327,True
U,2025-05-26,1,3,3,3,1.1612699850681294,0.12487236626200444,4.070075989144795,0.00789094749882062,True
U,2025-05-26,2,3,3,3,1.177166105095245,0.07757596072351959,1.5750068135296824,0.00789094749882062,True
U,2025-05-26,3,3,3,3,1.1669660686490932,0.061714713188983965,0.7493160400426254,0.00789094749882062,True
U,2025-05-27,1,3,3,3,1.159403668531079,0.07156962988993058,1.3553650769376548,0.1142993278344393,True
U,2025-05-27,2,3,3,3,1.1612699850681294,0.12487236626200444,4.070075989144795,0.1142993278344393,True
U,2025-05-27,3,3,3,3,1.1062293416083178,0.09347782445147915,2.3168436994730524,0.1142993278344393,True
U,2025-05-28,1,3,3,3,1.1787893310353708,0.09953457912481657,2.598003814725211,0.04686508805926422,True
U,2025-05-28,2,3,3,3,1.1861418851414673,0.09322889365303239,2.261857937552258,0.04686508805926422,True
U,2025-05-28,3,3,3,3,1.211456692167481,0.0668688618259468,1.1594352196174782,0.04686508805926422,True
U,2026-01-05,1,3,3,3,1.1417091763430907,0.0855061440057076,1.926088813283685,0.04629851949078935,True
U,2026-01-05,2,3,3,3,1.1434266505192103,0.1059863028450871,2.964635682956481,0.04629851949078935,True
U,2026-01-05,3,3,3,3,1.1787893310353708,0.09953457912481657,2.598003814725211,0.04629851949078935,True
U,2026-01-06,1,3,3,3,1.2307299829096736,0.10541365635444833,2.855026849876373,0.28176961623707153,True
U,2026-01-06,2,3,3,3,1.1417091763430907,0.0855061440057076,1.926088813283685,0.28176961623707153,True
U,2026-01-06,3,3,3,3,1.211456692167481,0.0668688618259468,1.1594352196174782,0.28176961623707153,True
U,2026-01-07,1,3,3,3,1.1861418851414673,0.09322889365303239,2.261857937552258,0.45537883709788907,True
U,2026-01-07,2,3,3,3,1.2300371765970999,0.0649341891135079,1.101330076533483,0.45537883709788907,True
U,2026-01-07,3,3,3,3,1.0635650044901221,0.16599665911999698,7.293755028677413,0.45537883709788907,True
U,2026-01-08,1,2,3,3,1.045911403385004,0.13560889502571868,4.918815410052564,0.3570751025735954,True
U,2026-01-08,2,2,3,3,1.1417091763430907,0.0855061440057076,1.926088813283685,0.3570751025735954,True
U,2026-01-09,1,3,3,3,1.241312658651118,0.12514386956877427,4.008940149518092,0.8247350930282394,True
U,2026-01-09,2,3,3,3,1.1417091763430907,0.0855061440057076,1.926088813283685,0.8247350930282394,True
U,2026-01-09,3,3,3,3,1.293817213140834,0.08320206403450588,1.7688608013183342,0.8247350930282394,True
V,2025-02-17,1,3,3,3,0.8486875514646965,0.07763023374206819,0.18236791125383311,0.23194558291827308,True
V,2025-02-17,2,3,3,3,0.8437828302939521,0.07752969898555727,0.0628468826463646,0.23194558291827308,True
V,2025-02-17,3,3,3,3,0.910879767026897,0.07771070266212823,0.6803369659443788,0.23194558291827308,True
V,2025-02-18,1,3,3,3,0.7904312084145555,0.10200643345312026,1.7171280860874778,0.07359553321538202,True
V,2025-02-18,2,3,3,3,0.8344362362960384,0.07757380381718554,0.13590759515596718,0.07359553321538202,True
V,2025-02-18,3,3,3,3,0.8352978402938914,0.07772301900937026,0.1663560099767791,0.07359553321538202,True
V,2025-02-24,1,2,3,3,0.9117151283789247,0.07800778933825082,0.48482144659655324,0.5589593610580306,True
V,2025-02-24,2,2,3,3,0.8295178781351916,0.07747402903813119,0.042915361927937004,0.5589593610580306,True
V,2025-02-25,1,3,3,3,0.961748566682919,0.07778912569219745,0.6364422825850504,0.8949518562570404,True
V,2025-02-25,2,3,3,3,0.8217485636643125,0.07790687370762472,0.6082197959297799,0.8949518562570404,True
V,2025-02-25,3,3,3,3,0.852285417990688,0.07764858464591477,0.027028457951260576,0.8949518562570404,True
V,2025-02-26,1,3,3,3,0.8643565415441234,0.0775817377582301,0.012292295941905246,0.3865237723885584,True
V,2025-02-26,2,3,3,3,0.8974598760068255,0.0779044487705825,0.6759230708499412,0.3865237723885584,True
V,2025-02-26,3,3,3,3,0.8024185624858005,0.07739647042099992,0.11427691444570076,0.3865237723885584,True
V,2025-02-27,1,3,3,3,0.8862198843413368,0.07778807652241988,0.06218542723510627,0.037908393773502,True
V,2025-02-27,2,3,3,3,0.8854943972455522,0.0777364822241418,0.08500715320047607,0.037908393773502,True
V,2025-02-27,3,3,3,3,0.9131452713473314,0.08248592676074963,1.121638887447435,0.037908393773502,True
V,2025-02-28,1,2,3,3,0.9239698723431468,0.07787367834613247,0.2802359751755462,0.27514167294060476,True
V,2025-02-28,2,2,3,3,0.8661340596845571,0.07805764013546623,0.8741226648723822,0.27514167294060476,True
V,2025-04-15,1,3,3,3,0.8205057590535197,0.09464266763938593,1.493176456897501,0.35621314630547085,True
V,2025-04-15,2,3,3,3,0.919263972635016,0.07800335749932044,0.37445011121455835,0.35621314630547085,True
V,2025-04-15,3,3,3,3,0.8544319531911403,0.0777728867804051,0.290520228743817,0.35621314630547085,True
V,2025-04-17,1,2,3,3,0.8512206845341348,0.07777928424428347,0.3846453340361165,0.2303603968215798,True
V,2025-04-17,2,2,3,3,0.9039573863465972,0.07761097789950493,0.17781030455521157,0.2303603968215798,True
V,2025-04-18,1,3,3,3,0.8821697911330072,0.07797859405333993,0.42296164122112606,0.11379749622979987,True
V,2025-04-18,2,3,3,3,0.9186747276626233,0.07792575228603135,0.6221434711325173,0.11379749622979987,True
V,2025-04-18,3,3,3,3,0.8676936696086549,0.07778573763574038,0.34672281148795747,0.11379749622979987,True
V,2025-04-19,1,3,3,3,0.8390488595625832,0.07753074864752303,0.6562660373355738,0.23985499516099146,True
V,2025-04-19,2,3,3,3,0.8775490407417166,0.07766001176572873,0.009183351032774236,0.23985499516099146,True
V,2025-04-19,3,3,3,3,0.8016417913519106,0.07733418286729501,0.19998295793893353,0.23985499516099146,True
V,2025-04-20,1,2,3,3,0.8604289250144831,0.07749824096052615,0.20940280963950747,0.00324356644844189,True
V,2025-04-20,2,2,3,3,0.8541861906914855,0.07751844467924474,0.04889709519302954,0.00324356644844189,True
V,2025-05-05,1,2,3,3,0.8699764925442792,0.0776512772269335,0.0028587026518649664,0.01728604662508528,True
V,2025-05-05,2,2,3,3,0.8555503680048061,0.07752191122173441,0.300414974181586,0.01728604662508528,True
V,2025-05-06,1,3,3,3,0.8808063551433107,0.08010917758978059,1.0520108976245437,0.03759948699915906,True
V,2025-05-06,2,3,3,3,0.8993208049516472,0.07750341998948147,0.17923207935967259,0.03759948699915906,True
V,2025-05-06,3,3,3,3,0.8694766138877895,0.07788521147241224,0.3082742903066946,0.03759948699915906,True
V,2025-05-07,1,2,3,3,0.9250830493153175,0.07781108891650537,0.1336615278831611,0.15218609557015006,True
V,2025-05-07,2,2,3,3,0.8821397092071082,0.07786549903253956,0.500944699393503,0.15218609557015006,True
V,2025-05-08,1,3,3,3,0.9055343191017584,0.07781708132408217,0.5827009953508016,0.07261547442549261,True
V,2025-05-08,2,3,3,3,0.9044941153612591,0.07776851265636235,0.17459592369068938,0.07261547442549261,True
V,2025-05-08,3,3,3,3,0.941236533037048,0.0775508975790216,0.4411501140646809,0.07261547442549261,True
V,2025-05-13,1,2,3,3,0.8294854228356039,0.07775607952436864,0.18416730178602939,0.33698136284496377,True
V,2025-05-13,2,2,3,3,0.8932666014349705,0.07762725874013318,0.04489040071346944,0.33698136284496377,True
V,2025-05-16,1,3,3,3,0.906823833230074,0.07771830388333714,0.1667732255756445,0.8344462603403744,True
V,2025-05-16,2,3,3,3,0.8425601211657605,0.077683375128793,0.9416844933660228,0.8344462603403744,True
V,2025-05-16,3,3,3,3,0.7651688923328255,0.07758340053557244,0.19932228785976155,0.8344462603403744,True
V,2025-05-19,1,3,3,3,0.8657382034260283,0.07800179636950832,0.6551332211402742,0.2846309021267962,True
V,2025-05-19,2,3,3,3,0.9414750658537028,0.07784329649082256,0.060501896437956955,0.2846309021267962,True
V,2025-05-19,3,3,3,3,0.8740576230507002,0.0775896041255699,0.3704829089406032,0.2846309021267962,True
V,2025-05-20,1,3,3,3,0.8439436873751219,0.07764274129362841,0.020278958961379066,0.3692126222616655,True
V,2025-05-20,2,3,3,3,0.8632459271999643,0.07726418413777772,0.6703934917486071,0.3692126222616655,True
V,2025-05-20,3,3,3,3,0.9334799854559294,0.07753385408033792,0.6015351894698594,0.3692126222616655,True
V,2025-05-21,1,3,3,3,0.9797804556933688,0.0777316625984416,0.9749005372474224,1.1064537932322243,True
V,2025-05-21,2,3,3,3,0.8606886186356639,0.0778637898111908,0.26317151093548397,1.1064537932322243,True
V,2025-05-21,3,3,3,3,0.821443604235782,0.07978693090354215,1.0549285849267802,1.1064537932322243,True
V,2025-05-22,1,3,3,3,0.8057601365700544,0.10418222950129491,1.8063832126314945,0.36411648497426463,True
V,2025-05-22,2,3,3,3,0.9018522822733147,0.07805004111840093,0.5927189495392943,0.36411648497426463,True
V,2025-05-22,3,3,3,3,0.9099474942709421,0.07755634190052382,0.2713425487827183,0.36411648497426463,True
V,2025-05-26,1,3,3,3,0.8414474030604903,0.07571783873851179,0.4780164140627604,0.48718739700400016,True
V,2025-05-26,2,3,3,3,0.8315030435477724,0.09090228562197432,1.4026996997209227,0.48718739700400016,True
V,2025-05-26,3,3,3,3,0.9330718881666165,0.07799240399636857,0.2015728342948545,0.48718739700400016,True
V,2025-05-27,1,3,3,3,0.839927765562156,0.08705787739603368,1.2906541163986627,0.23145952314184534,True
V,2025-05-27,2,3,3,3,0.9074564034359033,0.1041168064007732,1.7786409897356965,0.23145952314184534,True
V,2025-05-27,3,3,3,3,0.8203123404381086,0.07728783053240286,0.7163015753106858,0.23145952314184534,True
V,2025-05-28,1,3,3,3,0.8904282444715258,0.07761819082791505,0.23268515889370642,0.1410799680583114,True
V,2025-05-28,2,3,3,3,0.8763446592698796,0.07782955924055815,0.2035687079760534,0.1410799680583114,True
V,2025-05-28,3,3,3,3,0.8342330601250139,0.07796342797796486,0.8598470783918006,0.1410799680583114,True
V,2026-01-05,1,3,3,3,0.9180628308363369,0.07773701567967332,0.23315826252231958,0.10314633634820214,True
V,2026-01-05,2,3,3,3,0.8615699686718116,0.1349500048131495,2.8877844553229126,0.10314633634820214,True
V,2026-01-05,3,3,3,3,0.875867713237056,0.07775817722273275,0.05417394277651781,0.10314633634820214,True
V,2026-01-06,1,3,3,3,0.8375725173081072,0.07769943004023737,0.3202792760580573,0.4092623785164442,True
V,2026-01-06,2,3,3,3,0.8531354523553597,0.07753951718013946,0.06805174655165319,0.4092623785164442,True
V,2026-01-06,3,3,3,3,0.930546502091805,0.07793786330951702,0.36871052475670507,0.4092623785164442,True
V,2026-01-07,1,3,3,3,0.8887037664027754,0.07743904342869687,0.6756024553464419,0.2636444809236313,True
V,2026-01-07,2,3,3,3,0.865203719527916,0.07767720178518783,0.029326721914728945,0.2636444809236313,True
V,2026-01-07,3,3,3,3,0.8109818796884659,0.07773970730162272,0.396742835549128,0.2636444809236313,True
V,2026-01-08,1,2,3,3,0.9077058032030699,0.07780384435842515,0.6112853053069033,0.3294267844278489,True
V,2026-01-08,2,2,3,3,0.9709985616116079,0.07814728156228808,0.3478093182370836,0.3294267844278489,True
V,2026-01-09,1,3,3,3,0.8844191920062691,0.07688223958480096,0.5876424791469104,0.392752954679089,True
V,2026-01-09,2,3,3,3,0.8509950605384752,0.07732545547154945,0.4586875060844647,0.392752954679089,True
V,2026-01-09,3,3,3,3,0.9470119066387521,0.07810252970478561,0.3741445304919301,0.392752954679089,True
Y,2025-02-17,1,3,4,4,0.915350414370688,0.041179602168936534,4.912203879806786,0.1212869142266001,True
Y,2025-02-17,2,3,4,4,0.8870600592542378,0.0490257203436298,7.025230262701647,0.1212869142266001,True
Y,2025-02-17,3,3,4,4,0.9156464906584896,0.04524889104299429,5.958921395443085,0.1212869142266001,True
Y,2025-02-18,1,3,4,4,0.889714719894855,0.04188827630357186,5.118466162040452,0.06403476096111661,True
Y,2025-02-18,2,3,4,4,0.8746805057804734,0.04670929087665883,6.3740638035505155,0.06403476096111661,True
Y,2025-02-18,3,3,4,4,0.9002289484567054,0.056767585502175325,9.340787637540101,0.06403476096111661,True
Y,2025-02-24,1,2,4,4,0.9078851124924938,0.04682469537007886,6.379758485753222,0.0014454336674206134,True
Y,2025-02-24,2,2,4,4,0.9050173894517297,0.059135234703797945,10.149172068305827,0.0014454336674206134,True
Y,2025-02-25,1,3,4,4,0.9173552258049529,0.059948840506968394,10.435306294270942,0.07379177209383272,True
Y,2025-02-25,2,3,4,4,0.8880305967152674,0.047327591798655776,6.51932329414636,0.07379177209383272,True
Y,2025-02-25,3,3,4,4,0.8984533703170787,0.05068922830760848,7.429869260217433,0.07379177209383272,True
Y,2025-02-26,1,3,4,4,0.8657196243093115,0.0561722064895411,9.213750590466192,0.06479838531093601,True
Y,2025-02-26,2,3,4,4,0.886410439978805,0.04102380297849968,4.8919736985251445,0.06479838531093601,True
Y,2025-02-26,3,3,4,4,0.867167792017741,0.04931165444515346,7.1093884150969116,0.06479838531093601,True
Y,2025-02-27,1,3,4,4,0.9009214343745584,0.07173177547218888,14.94406471165923,0.0041663852280996415,True
Y,2025-02-27,2,3,4,4,0.8931253339536364,0.05236500320436128,7.998736674960824,0.0041663852280996415,True
Y,2025-02-27,3,3,4,4,0.8942838066985238,0.04529547955554684,5.986604471344607,0.0041663852280996415,True
Y,2025-02-28,1,2,4,4,0.8715043693130432,0.05856902054444203,9.987207903775605,0.020548670647896013,True
Y,2025-02-28,2,2,4,4,0.8819513419388949,0.04336963440995248,5.485578682107974,0.020548670647896013,True
Y,2025-04-15,1,3,4,4,0.9142226355210762,0.05118503598767068,7.615066159606442,0.10794798956895571,True
Y,2025-04-15,2,3,4,4,0.8970891606896537,0.04702606753631583,6.416591157739639,0.10794798956895571,True
Y,2025-04-15,3,3,4,4,0.8807498148483567,0.05069664212129051,7.493725336877017,0.10794798956895571,True
Y,2025-04-17,1,2,4,4,0.8913956129609337,0.05681754635988312,9.395905876804534,0.062091383386936,True
Y,2025-04-17,2,2,4,4,0.9112617440615297,0.055927925289003644,9.101298899228984,0.062091383386936,True
Y,2025-04-18,1,3,4,4,0.9004553628630361,0.057392950365387094,9.557339771429037,0.012914693685627665,True
Y,2025-04-18,2,3,4,4,0.8894891874612769,0.04174548015215663,5.078476827793739,0.012914693685627665,True
Y,2025-04-18,3,3,4,4,0.8957917700182038,0.0456267322909226,6.060560549872492,0.012914693685627665,True
Y,2025-04-19,1,3,4,4,0.8909906126810295,0.042153636519802196,5.166451421493674,0.05253039806716575,True
Y,2025-04-19,2,3,4,4,0.897676866699931,0.054464374615317536,8.655406155714084,0.05253039806716575,True
Y,2025-04-19,3,3,4,4,0.8773684049783644,0.040102764168436784,4.689110289715406,0.05253039806716575,True
Y,2025-04-20,1,2,4,4,0.8742433492406515,0.05401494074217665,8.477075785974234,0.06603282835662777,True
Y,2025-04-20,2,2,4,4,0.8925109918346895,0.04621726533521573,6.196190596090777,0.06603282835662777,True
Y,2025-05-05,1,2,4,4,0.8894891874612769,0.04174548015215663,5.078476827793739,0.0032123085573855055,True
Y,2025-05-05,2,2,4,4,0.8862258468113149,0.03965473927305709,4.566118361272012,0.0032123085573855055,True
Y,2025-05-06,1,3,4,4,0.8838744719525835,0.059158444032518,10.193910224554804,0.12026148908334922,True
Y,2025-05-06,2,3,4,4,0.8549466282762545,0.06084985626747702,10.821038229350371,0.12026148908334922,True
Y,2025-05-06,3,3,4,4,0.8946559078201516,0.056235543954807975,9.203460398939173,0.12026148908334922,True
Y,2025-05-07,1,2,4,4,0.9011357193700664,0.06451394378114714,12.143190645981273,0.055902490558325565,True
Y,2025-05-07,2,2,4,4,0.8810746559064491,0.0551092266695839,8.863147598588172,0.055902490558325565,True
Y,2025-05-08,1,3,4,4,0.8761359300195432,0.04105857987027588,4.931227625357358,0.15456032058854433,True
Y,2025-05-08,2,3,4,4,0.9046374438303143,0.044681472184687786,5.788057259076492,0.15456032058854433,True
Y,2025-05-08,3,3,4,4,0.9077790192130987,0.05470216918080131,8.666432987300578,0.15456032058854433,True
Y,2025-05-13,1,2,4,4,0.8639709711182078,0.061044638073807,10.857731792643698,0.2787188454816699,True
Y,2025-05-13,2,2,4,4,0.9044957718057021,0.04653734519771289,6.272066787961994,0.2787188454816699,True
Y,2025-05-16,1,3,4,4,0.9184935207196507,0.04862654282268461,6.8423918855238135,0.21388201721530792,True
Y,2025-05-16,2,3,4,4,0.8853152934486986,0.05263093917148379,8.078636146273974,0.21388201721530792,True
Y,2025-05-16,3,3,4,4,0.875911824371965,0.047094677205199435,6.45872194510283,0.21388201721530792,True
Y,2025-05-19,1,3,4,4,0.8970891606896537,0.04702606753631583,6.416591157739639,0.0453012366406574,True
Y,2025-05-19,2,3,4,4,0.8763029934771379,0.05466046865532048,8.739997376235506,0.0453012366406574,True
Y,2025-05-19,3,3,4,4,0.8948262688121119,0.06707225904308914,13.092749014835228,0.0453012366406574,True
Y,2025-05-20,1,3,4,4,0.8937888007025733,0.037574248925441756,4.096244178795169,0.0012428002499881158,True
Y,2025-05-20,2,3,4,4,0.8909906126810295,0.042153636519802196,5.166451421493674,0.0012428002499881158,True
